Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Kyrgyz Republic,KGZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.583,51.472,53.039,54.831,57.457,58.273,57.6,56.623,56.554,56.303,55.818,55.328,55.436,54.569,53.694,54.042,54.406,54.096,53.786,52.834,52.531,52.958,51.904,49.321,50.476,50.032,48.452,46.021,44.278,45.632,45.322,45.083,45.388
Cambodia,KHM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.759,74.433,74.121,74.015,77.805,77.255,77.013,76.178,75.326,74.452,73.553,72.633,71.693,70.734,69.756,68.759,67.744,66.711,65.663,64.601,63.525,62.435,61.333,62.581,63.815,65.033,66.235,67.418,68.582,69.725,69.062,69.677,69.596
Kiribati,KIR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.682,46.823,46.808,46.77,47.536,48.111,48.612,49.511,46.805,47.367,49.151,49.787,50.22,49.319,50.561,50.651,50.9,50.823,50.541,49.723,49.943,50.126,50.333,50.645,51.817,52.301,52.519,53.036,53.148,53.752,53.089,53.622,54.609
Kuwait,KWT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.003,40.877,40.621,41.026,42.374,43.075,43.585,43.679,43.781,43.936,44.181,44.541,45.029,45.632,45.935,46.099,46.04,46.061,46.281,46.694,47.285,48.035,48.792,49.411,49.667,49.617,49.447,49.382,48.973,48.569,46.272,46.498,47.778
Latin America & Caribbean (excluding high income),LAC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4963932,42.67460615,43.30293121,44.08322393,44.82405496,45.64031154,45.4031265,46.56671971,47.04898844,47.37125535,47.54618916,48.11509199,48.71383431,49.24565011,50.01947685,50.68155437,50.96419701,50.88830419,50.78506161,51.40604172,50.93208584,50.44261306,51.0703975,50.94408134,50.70541278,51.00230254,51.12338362,51.53489664,52.02375224,52.56233428,47.89096689,50.46423014,51.56713496
Lao PDR,LAO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.904,62.788,62.572,62.325,61.911,61.573,61.238,60.906,60.764,60.403,60.142,59.886,59.624,59.36,59.088,58.787,58.425,58.131,57.844,57.586,57.301,57.052,56.82,56.605,56.419,56.261,56.126,56.007,55.912,55.84,55.31,55.501,55.438
Lebanon,LBN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.776,19.088,19.334,19.558,19.764,19.969,19.988,20.052,20.135,20.233,20.315,20.26,20.243,20.26,20.326,20.554,20.789,21.027,21.627,22.237,22.857,23.486,24.126,24.776,25.436,26.147,26.913,27.694,28.489,29.298,26.614,27.754,28.704
Liberia,LBR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.361,71.438,71.503,71.584,71.655,71.68,71.719,71.752,71.772,71.799,71.851,71.826,71.815,71.82,71.825,71.816,71.796,71.779,71.763,71.757,71.769,71.775,71.793,71.827,71.873,71.928,71.981,72.043,72.112,72.186,71.497,72.013,72.397
Libya,LBY,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.142,28.43,28.763,29.123,29.484,29.833,30.17,30.484,30.785,31.094,31.455,31.855,32.26,32.656,33.018,33.335,33.546,33.674,33.767,33.843,33.913,33.904,33.895,33.894,33.892,33.893,33.963,34.042,34.129,34.231,32.953,33.847,34.368
St. Lucia,LCA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.365,48.371,48.866,49.364,49.864,50.367,50.874,51.383,51.896,52.413,52.934,53.456,54.285,55.113,55.939,56.764,57.587,58.408,59.226,60.043,60.861,61.681,64.482,63.299,63.637,63.976,64.313,64.647,64.729,65.048,61.93,63.793,65.137
Latin America & Caribbean,LCN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2500625,42.50208776,43.15712325,43.89109787,44.56901102,45.35556856,45.19792714,46.28774964,46.74916958,47.02434779,47.15861543,47.69471609,48.19573564,48.67221127,49.45740147,50.19173522,50.51574236,50.46896011,50.44619633,51.02850137,50.59170025,50.21278095,50.79397944,50.66592347,50.46577223,50.70743036,50.79601894,51.11602971,51.54454271,51.92631654,47.38827031,49.82066943,50.96046355
Least developed countries: UN classification,LDC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5387574,53.63660516,53.55090033,53.43393552,53.48418953,53.61536296,53.64211694,53.62736793,53.64190812,53.63447171,53.56472815,53.51353558,53.45838169,53.37097623,53.34349874,53.30997908,53.09523673,52.95700488,52.83044751,52.67438777,52.53126705,52.38061919,52.19055569,52.17151691,52.15585566,52.29209754,52.40018394,52.91070013,53.00786797,53.01620484,52.1337815,54.52155667,55.04155757
Low income,LIC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7642559,61.93570476,61.95132898,61.78339411,61.75935721,61.97511013,62.03431456,62.04328092,62.03252303,61.99714141,62.0505584,62.10825404,62.08311913,62.00260346,62.01172533,61.97875758,61.64123385,61.42065598,61.164402,60.87246346,60.61796357,60.35601766,60.02506893,59.90993632,59.78459592,59.78453347,59.84213498,59.72428743,59.61288393,59.623783,58.69918666,61.63122923,62.02812391
Liechtenstein,LIE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.137,40.987,36.893,37.653,37.873,35.575,35.468,35.246,41.317,37.639,36.324,36.076,35.835,35.595,35.356,35.117,34.882,34.651,34.423,34.197,33.969,33.956,32.659,34.974,34.223,35.373,35.305,36.154,33.171,34.124,33.524,33.978,33.094
Lower middle income,LMC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.89482251,36.89664908,36.99024938,36.97165471,37.22604041,37.21250771,37.37389014,37.4288499,37.77569404,37.96976877,38.1082366,37.88937322,37.56589151,37.55076023,37.4721353,37.44964406,37.38064268,37.66673601,37.48582995,37.48824441,37.46275112,37.05417931,36.62194218,35.99542678,35.52880839,35.16486414,34.73726881,34.37372372,33.92526594,35.40883336,34.30218671,34.46908669,35.03848889
Low & middle income,LMY,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1403779,51.00496098,50.91831278,50.66578334,50.69139112,50.64043484,50.53762084,50.49364934,50.52040602,50.64338184,50.56784331,50.25771356,49.97993816,49.76539357,49.54923223,49.39581426,49.11903109,49.01574305,48.65219198,48.43351724,48.05608374,47.83529573,47.53602035,47.06125615,46.6956789,46.48112842,46.17108463,45.88046405,45.55013542,46.21218037,44.4393224,45.58527424,45.77347165
Lesotho,LSO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.433,66.521,66.613,66.715,66.827,66.95,67.04,67.134,67.233,67.336,66.656,65.968,65.271,64.567,63.856,63.139,62.418,61.68,60.933,60.186,59.429,58.665,57.894,57.119,57.2,57.301,57.344,57.408,57.479,57.548,57,57.125,57.386
Late-demographic dividend,LTE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6792111,65.46670763,65.27943538,65.00648986,64.74604182,64.62036008,64.26841336,64.09760118,63.91828382,64.0751966,63.96507576,63.58661772,63.2483401,62.80677845,62.4297828,62.19595093,61.74211595,61.36450483,60.92470644,60.5880368,60.00898095,60.02315615,59.87999138,59.64188162,59.53000706,59.43963606,59.20959803,59.03837879,58.8034064,58.67324821,56.38353035,58.05546007,58.33863687
Lithuania,LTU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.171,59.347,58.52,57.69,56.856,56.018,55.175,54.326,53.473,55.156,54.997,53.587,52.639,55.049,51.505,50.795,50.228,50.235,50.554,52.066,52.546,52.702,53.195,52.936,53.861,54.412,55.6,55.777,56.476,57.235,57.324,57.352,58.528
Luxembourg,LUX,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.532,35.848,39.107,37.59,38.391,35.921,37.119,38.235,38.614,40.812,41.345,42.415,43.538,43.685,45.438,46.366,46.939,47.515,48.09,49.917,49.775,50.261,51.893,52.506,53.447,54.569,53.527,54.979,55.804,55.837,57.018,58.146,58.152
Latvia,LVA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.846,50.029,51.364,51.867,51.706,51.711,51.553,52.396,51.668,49.944,49.054,50.226,51.384,50.837,50.74,50.685,52.237,53.135,55.024,54.539,53.907,53.045,54.319,54.018,53.409,54.107,54.972,55.147,55.775,55.659,56,54.291,55.247
"Macao SAR, China",MAC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.863,45.55,46.566,48.142,49.761,51.393,52.992,54.522,54.238,55.293,56.286,56.234,56.149,53.373,54.822,56.856,58.774,62.498,63.733,64.598,64.307,65.635,65.149,65.79,66.094,65.878,65.326,64.726,64.901,64.553,62.709,64.226,64.196
St. Martin (French part),MAF,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.167,23.335,23.497,23.652,23.81,24.033,24.194,24.435,24.685,24.94,25.166,25.393,24.813,25.064,25.316,25.566,25.811,26.058,26.308,25.941,25.579,25.151,24.392,24.752,24.814,24.398,23.311,22.884,22.951,23.018,21.954,20.733,21.436
Monaco,MCO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.715,53.483,54.051,54.309,54.554,54.501,55.022,54.823,55.486,55.818,55.58,54.963,54.225,49.12,47.943,47.515,43.01,42.183,41.582,39.722,38.646,39.314,38.212,38.594,40.054,41.194,41.302,40.409,39.278,38.159,36.15,36.382,37.859
Madagascar,MDG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.701,83.76,83.772,83.779,83.805,83.83,83.887,83.939,83.986,84.024,84.056,84.087,84.217,84.2,84.199,84.192,84.16,84.115,84.058,83.986,83.903,83.808,83.705,83.595,83.465,83.322,83.241,83.173,83.12,83.067,82.193,82.838,83.726
Maldives,MDV,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.022,21.484,23.007,24.588,26.227,27.897,29.676,31.495,33.361,35.268,37.219,37.228,37.237,37.244,37.25,37.253,37.145,36.912,36.672,36.458,36.964,37.494,38.047,38.62,39.264,39.974,40.695,41.606,41.94,41.904,39.606,41.216,42.59
Middle East & North Africa,MEA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.34170061,17.38710085,17.71540225,17.70964069,18.06838612,17.93021267,17.82562406,17.86018538,17.92801994,18.54679096,18.81852119,18.9374979,18.57820984,19.00968964,19.40575005,19.83209197,19.933834,20.20389104,19.39000615,19.80063506,19.7981666,19.51140051,19.80780014,19.77106653,19.70365411,20.20126762,20.79988522,20.41192836,19.69871362,19.22594597,18.24627401,18.24807403,18.8119419
Mexico,MEX,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.938,34.244,35.01,35.853,36.378,37.621,37.692,39.652,39.331,38.545,38.886,38.253,38.335,39.003,40.135,41.191,42.37,42.742,42.569,43.054,42.9,43.281,44.319,44.297,43.338,43.698,43.726,43.328,43.911,45.34,41.475,44.347,45.66
Marshall Islands,MHL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5992532,50.44396037,50.34784961,50.08640092,50.11227911,50.03750702,49.92368788,49.87714773,49.90656115,50.0292066,49.94030245,49.60862985,49.31434174,49.09015768,48.86017521,48.69979164,48.43098777,48.34422916,47.9718378,47.75254624,47.35934842,47.12769424,46.81765656,46.29305462,45.8847921,45.63096969,45.28140496,44.95146956,44.58879399,45.29666132,43.4261656,44.46029503,44.56512254
North Macedonia,MKD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.377,45.64,45.084,44.55,44.015,43.448,42.872,41.019,40.882,40.766,41.577,41.58,41.569,43.473,43.455,43.437,41.958,43.031,42.768,42.658,42.958,43.554,43.085,44.543,44.038,43.503,42.358,42.764,43.08,44.976,43.737,42.924,43.417
Mali,MLI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.468,60.446,60.434,60.432,60.441,60.459,60.434,60.429,60.435,60.442,60.446,60.424,60.405,60.389,60.378,60.37,60.324,60.289,60.263,60.245,60.235,60.187,60.156,60.139,60.134,61.207,59.546,57.87,57.907,57.957,50.625,52.907,54.245
Malta,MLT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.89,27.009,27.508,28.057,28.265,28.418,28.98,29.574,29.636,29.929,29.283,28.883,30.104,29.676,27.358,29.423,29.684,31.533,32.518,32.951,33.722,35.179,38.204,40.426,42.083,42.822,44.536,46.103,48.684,50.253,51.982,52.753,54.483
Myanmar,MMR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.631,68.88,67.881,67.3,66.56,65.894,65.3,64.805,64.293,63.246,61.943,60.903,59.827,58.627,57.5,56.424,55.437,54.578,53.877,53.197,52.621,52.32,51.932,51.506,51.124,50.81,49.24,47.67,48.452,46.304,44.745,,
Middle East & North Africa (excluding high income),MNA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.44120723,16.49551107,16.78870338,16.72031289,17.05295108,16.85599881,16.71876131,16.73449756,16.78488174,17.40756466,17.69046318,17.81363883,17.39906562,17.79999629,18.18439677,18.58879565,18.62202739,18.88540821,17.92772911,18.31777835,18.16104457,17.70361123,17.91319442,17.82523618,17.6630513,18.11048288,18.67171517,18.42071094,17.43456766,16.6416089,15.17849767,15.43477839,16.00093701
Montenegro,MNE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.979,43.182,43.29,43.321,43.206,43.059,42.939,42.865,42.73,43.024,42.927,42.91,42.871,42.817,42.704,42.6,42.418,42.295,42.192,42.274,42.232,42.188,43.568,43.761,46.31,47.721,47.672,47.558,48.207,50.029,46.516,48.433,49.7
Mongolia,MNG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.02,56.48,57.003,57.216,57.147,56.876,56.808,56.666,56.554,56.458,56.445,56.353,56.193,55.957,55.871,55.785,55.699,55.612,53.977,53.713,54.164,54.903,54.364,53.824,54.367,53.885,52.831,53.866,51.908,55.744,53.497,51.141,52.129
Northern Mariana Islands,MNP,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.565,86.722,86.855,86.961,87.049,87.131,87.101,87.084,86.651,86.21,85.763,85.309,84.848,84.38,83.905,83.421,82.929,82.429,81.921,81.404,80.878,80.344,79.802,79.249,78.687,78.115,78.163,78.223,78.294,78.369,77.624,77.827,78.22
Mauritania,MRT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.167,25.464,25.761,26.061,26.366,26.675,26.988,27.303,27.62,27.941,28.263,28.171,28.1,28.024,27.946,27.867,27.784,27.697,27.611,27.53,27.455,27.386,27.322,27.113,26.882,26.651,26.42,26.189,26.231,26.275,26.02,26.101,26.36
Mauritius,MUS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.286,38.438,38.495,38.519,38.565,38.64,38.634,38.632,38.618,38.582,38.539,36.089,37.67,40.933,39.535,40.933,41.184,40.167,41.073,41.515,43.048,42.147,42.556,44.466,44.717,45.85,44.874,45.157,45.055,45.864,45.032,45.378,45.825
Malawi,MWI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.548,78.498,78.489,78.504,78.513,78.492,78.425,78.353,78.282,78.233,78.213,78.168,78.151,78.154,78.16,78.161,76.754,75.284,73.751,72.155,70.498,68.784,67.916,67.037,66.148,65.249,64.34,63.422,63.513,63.614,63.157,63.152,63.296
Malaysia,MYS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.378,43.369,43.375,43.411,43.479,43.594,43.746,43.869,43.65,43.74,43.862,43.735,43.706,43.678,43.676,43.64,43.623,43.653,43.027,43.612,43.51,45.188,46.587,49.31,50.279,50.652,50.812,51.164,51.578,51.97,51.656,52.117,52.739
North America,NAC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.19032559,56.09144588,56.42218688,56.53185774,57.38386006,57.59382887,57.87607008,58.44501171,58.51762895,58.73665816,58.91122694,58.78862595,58.72944557,58.7072772,58.47564669,58.54437119,58.6638101,58.65804401,58.85143861,58.60639067,58.09377734,57.57526289,57.34501938,56.96156304,56.76474125,56.53888919,56.66604775,56.93241852,56.99858537,57.36503715,56.10185052,56.120082,56.92770509
Namibia,NAM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.013,48.047,48.093,48.152,48.218,47.76,47.304,46.85,46.978,47.106,47.236,47.722,48.208,48.693,49.179,49.666,50.153,50.642,51.131,51.621,52.11,52.598,53.087,58.572,57.214,56.367,55.524,55.468,55.423,55.426,54.619,55.171,55.643
New Caledonia,NCL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.598,58.853,58.885,58.899,59.015,59.324,59.321,59.39,59.073,58.979,58.936,58.856,58.774,58.816,58.774,58.821,59.023,59.03,58.791,58.68,58.925,59.044,58.997,58.959,58.867,57.753,56.593,55.449,54.312,53.158,53.18,52.88,52.667
Niger,NER,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.023,68.998,68.984,68.98,68.981,68.986,68.96,68.94,68.923,68.906,68.888,68.842,68.805,68.774,68.745,68.719,68.674,68.639,68.613,68.593,68.58,68.557,66.443,64.286,62.098,62.102,62.101,62.106,62.115,62.129,61.538,61.703,62.45
Nigeria,NGA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.459,56.474,56.512,56.568,56.639,56.721,56.749,56.792,56.844,56.899,56.952,56.938,56.931,56.927,56.926,56.925,56.878,56.844,56.818,56.799,56.785,56.751,54.193,51.614,51.678,51.746,51.816,51.889,51.966,52.046,51.549,51.537,52.088
Nicaragua,NIC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.638,32.555,32.518,32.421,32.688,33.221,33.533,33.81,34.097,34.923,35.758,36.601,37.449,38.303,39.163,40.025,40.888,41.755,42.623,43.495,44.368,45.243,46.121,46.999,47.878,48.322,48.727,49.109,48.607,48.064,47.096,48.546,49.407
Netherlands,NLD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.909,44.82,46.134,46.587,47.744,48.351,49.341,50.688,51.515,53.09,54.178,55.141,55.919,56.51,56.965,55.643,56.157,57.412,58.351,58.805,58.715,58.772,59.298,59.255,58.461,58.803,58.682,58.797,59.098,59.812,59.887,60.569,61.252
Norway,NOR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.252,55.237,55.07,55.14,55.677,57.189,58.45,59.808,61.144,61.152,61.269,61.613,62.539,61.192,61.318,60.892,61.044,62.091,63.256,62.584,61.736,61.635,61.579,61.587,61.392,61.358,60.952,60.359,60.489,60.604,60.235,61.505,64.383
Nepal,NPL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.007,21.081,21.206,21.372,21.562,21.766,21.754,21.755,21.779,21.847,21.974,21.944,21.947,21.986,22.058,22.179,22.539,22.835,23.081,23.332,23.639,23.972,24.476,25.1,25.734,26.295,27.027,27.611,28.059,28.378,28.075,28.249,28.603
Nauru,NRU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.947,54.269,54.005,53.904,55.039,55.811,57.155,57.078,56.967,57.274,57.409,58.265,58.993,59.299,59.785,60.792,61.291,61.673,61.943,61.864,61.6,62.005,62.081,62.455,63.388,63.43,64.666,65.566,65.783,65.831,65.191,66.128,66.538
OECD members,OED,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.84609971,48.19512635,48.22273302,47.96801407,48.50264844,48.64505442,48.84469774,49.18944256,49.21397596,49.40554207,49.49594422,49.46668069,49.6028071,49.75520469,49.68668386,50.03653018,50.28475735,50.37473563,50.64736132,50.88650602,50.9232657,50.9977569,51.26591614,51.36338076,51.37256742,51.46553911,51.74252755,52.01723004,52.31245412,52.7220946,51.28424592,52.0523409,52.80292266
Oman,OMN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.302,21.594,21.833,22.132,22.453,22.694,22.905,23.039,23.253,23.513,23.555,23.702,24.11,24.635,24.792,24.952,25.16,25.426,25.756,26.154,26.544,26.966,27.558,28.288,29.039,29.751,30.417,30.585,30.645,30.727,29.011,29.831,31.963
