Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Kyrgyz Republic,KGZ,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.465,72.001,72.907,73.882,75.228,75.626,75.293,74.801,74.766,74.637,74.386,74.127,74.186,74.39,74.588,76.094,77.561,77.323,77.08,75.908,76.988,77.693,77.466,76.623,75.142,75.675,75.606,75.211,74.452,75.823,74.298,74.384,74.654
Cambodia,KHM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.726,83.616,83.478,83.385,84.288,84.167,84.108,83.614,83.113,82.598,82.064,81.517,80.957,80.384,79.797,79.197,78.584,77.957,77.317,76.667,76.005,75.33,74.642,75.922,77.159,78.352,79.502,80.607,81.668,82.685,81.898,82.202,82.14
Kiribati,KIR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.541,74.557,75.159,75.201,75.856,75.959,75.798,75.68,74.644,74.035,74.179,74.168,74.897,74.701,75.065,74.701,74.395,74.314,73.652,73.093,73.027,73.159,73.27,73.3,74.11,74.114,73.945,73.996,73.652,73.475,72.625,72.634,73.425
Kuwait,KWT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.743,80.675,79.758,79.906,81.697,82.819,82.457,81.457,80.575,79.922,79.577,79.579,79.916,80.538,81.594,82.239,82.297,82.364,82.663,83.182,83.885,84.855,85.852,86.619,87.016,87.331,87.42,87.466,87.342,87.101,83.847,84.53,85.667
Latin America & Caribbean (excluding high income),LAC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.78201062,81.74840821,81.50727992,81.33473556,80.98543098,80.49520113,79.59721043,80.0993361,79.95367076,79.67942968,79.27944255,78.93380165,78.68392165,78.58821293,78.61156307,78.69066731,78.69175193,78.2877809,78.1014389,77.98935634,77.4959003,77.2259859,77.63195849,77.32242691,77.16250659,77.04037807,76.61297216,76.62152427,76.57687504,76.564965,72.08959391,74.68860863,75.06515143
Lao PDR,LAO,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.842,68.792,68.699,68.591,68.404,68.245,68.081,67.911,67.837,67.643,67.496,67.347,67.188,67.02,66.839,66.627,66.353,66.116,65.868,65.63,65.346,65.076,64.801,64.521,64.254,64.002,63.761,63.525,63.313,63.134,62.535,62.43,62.247
Lebanon,LBN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.069,71.965,70.891,70.388,70.063,69.778,68.885,68.871,68.574,68.741,68.827,68.775,68.864,68.995,68.733,68.027,67.331,66.637,66.904,67.163,67.414,67.659,67.897,68.13,68.358,68.69,69.129,69.566,70.001,70.435,64.523,66.084,66.996
Liberia,LBR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.205,84.142,83.931,83.664,83.44,83.386,83.264,83.154,83.078,82.981,82.785,82.876,82.911,82.896,82.877,82.905,82.966,83.018,83.06,83.065,83.003,82.949,82.853,82.714,82.532,82.315,82.106,81.87,81.612,81.339,80.562,80.653,80.917
Libya,LBY,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.13,61.139,61.15,61.158,61.165,61.168,61.168,61.166,61.163,61.157,61.22,61.345,61.456,61.555,61.642,61.717,61.714,61.634,61.548,61.465,61.387,61.302,61.223,61.164,61.111,61.066,61.02,60.96,60.89,60.827,58.811,59.99,60.416
St. Lucia,LCA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.757,78.615,78.278,77.943,77.607,77.272,76.94,76.61,76.28,75.953,75.63,75.303,75.025,74.746,74.468,74.19,73.913,73.637,73.361,73.087,72.82,72.558,73.661,75.314,75.5,75.687,75.873,76.055,76.626,74.077,71.167,73.4,73.987
Latin America & Caribbean,LCN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.13451097,81.14381021,80.94258572,80.82477241,80.54110854,80.13716184,79.34183139,79.78342953,79.62801941,79.35160854,78.97334143,78.61791219,78.34757094,78.25645859,78.30063429,78.30622337,78.38123382,77.99288682,77.82306791,77.65232452,77.18134111,76.92456387,77.22503402,76.92544333,76.75297372,76.60432139,76.18672235,76.19081564,76.0828389,75.86152948,71.44623564,73.90987237,74.3394839
Least developed countries: UN classification,LDC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.29023798,81.27768948,81.21521981,81.09729904,80.98044952,80.86328737,80.74393183,80.61069909,80.47800146,80.33094402,80.17084995,80.05626946,79.95270867,79.84350587,79.74855637,79.63654787,79.47967621,79.15299362,78.82238102,78.4819985,78.12956036,77.79460403,77.38103244,77.02457969,76.61809783,76.30524982,76.02172059,75.99386018,75.88867335,75.76878641,75.00724128,75.34499376,75.61227102
Low income,LIC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.88633245,78.93657913,78.94142939,78.82307064,78.68013378,78.57983728,78.5230114,78.46352362,78.39028305,78.29289327,78.19102198,78.14119346,78.0924223,78.02339039,77.97892462,77.91073682,77.77938599,77.59136276,77.38994276,77.18966074,76.97528638,76.7493811,76.44448774,76.15851218,75.80929517,75.54362939,75.42842057,75.07840336,74.88361975,74.79642624,73.97343026,74.56971354,74.7701672
Liechtenstein,LIE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.607,77.033,76.325,75.832,76.313,74.36,75.585,75.562,76.675,77.446,75.335,75.206,75.087,74.97,74.853,74.736,74.623,74.517,74.416,74.317,74.213,73.453,74.318,74.045,73.855,73.812,74.055,73.703,72.256,72.346,71.39,71.771,70.699
Lower middle income,LMC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.83704944,78.66158183,78.54279199,78.37741967,78.37518491,78.58665658,78.816711,79.0020707,79.14571906,79.44934324,79.59492536,79.11537595,78.5566603,78.04306642,77.64539651,77.00978418,77.02170097,77.09075496,77.09308676,77.14298272,77.30863509,77.02971375,76.65039377,76.15262532,75.63671182,75.24872219,74.78858883,74.31715001,74.02666596,74.28853325,72.93070527,73.19898732,74.03379181
Low & middle income,LMY,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.72842136,80.57650964,80.40827696,80.14583435,79.96516985,79.90424164,79.8010299,79.79087602,79.7220998,79.82568403,79.73588144,79.28991204,78.83210622,78.39586681,78.0807834,77.63727692,77.465794,77.34092077,77.19923797,77.03479501,76.87259997,76.69755249,76.38108458,75.92163118,75.51799959,75.19241881,74.77664363,74.35202588,74.0007406,73.93871264,72.07570452,73.04860734,73.56766419
Lesotho,LSO,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.711,82.326,81.928,81.497,81.025,80.516,80.156,79.773,79.37,78.943,78.612,78.275,77.933,77.586,77.235,76.88,76.524,76.15,75.768,75.387,74.996,74.598,74.193,73.782,73.472,73.114,72.95,72.729,72.49,72.265,71.577,71.379,71.575
Late-demographic dividend,LTE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.72507399,82.57969692,82.35834647,81.99285996,81.61975208,81.34321544,80.88417373,80.62265811,80.29549927,80.27235281,80.00304569,79.59226964,79.18383894,78.77822225,78.50446947,78.23747997,77.93344132,77.67615005,77.47339007,77.20058573,76.80835421,76.69958269,76.43718924,76.02859817,75.73249684,75.41870919,74.96604274,74.44375556,73.98091945,73.53778327,71.26122707,72.88756362,72.99526552
Lithuania,LTU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.704,74.151,73.592,73.027,72.458,71.879,71.29,70.692,70.083,68.443,66.563,65.61,65.466,66.413,63.974,62.923,61.344,62.013,62.232,62.01,62.019,63.082,63.223,64.113,65.027,64.847,65.971,66.327,67.545,67.798,68.8,68.054,68.058
Luxembourg,LUX,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.583,68.738,68.773,68.675,67.735,66.474,65.548,64.832,64.734,64.456,66.041,65.745,66.503,65.118,64.95,65.103,64.796,64.49,64.18,66.636,65.823,65.064,65.703,66.34,66.759,65.411,64.3,63.64,63.944,65.44,64.559,65.667,64.908
Latvia,LVA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.764,68.093,69.713,70.213,70.064,70.076,69.923,68.71,68.27,67.406,65.015,64.477,66.152,64.854,65.637,65.614,67.589,69.07,69.62,67.041,65.024,65.279,66.404,66.093,66.474,67.384,67.088,67.769,68.338,67.994,68.533,67.284,68.104
"Macao SAR, China",MAC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.905,72.283,71.786,74.209,76.041,77.414,78.394,79.006,78.088,76.716,75.218,74.056,72.515,70.416,70.927,71.222,73.215,74.911,76.012,75.505,75.901,76.274,76.493,75.962,76.712,75.971,74.682,75.087,75.507,75.185,73.34,74.787,74.446
St. Martin (French part),MAF,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.582,79.097,79.524,79.804,78.988,79.709,78.652,78.93,78.348,78.362,78.295,77.715,77.12,76.815,76.507,76.184,75.845,75.506,75.17,74.511,73.85,73.34,72.564,71.97,71.374,70.577,69.797,68.103,67.931,67.819,64.918,69.838,69.699
Monaco,MCO,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.959,58.643,59.136,59.355,59.562,59.516,59.953,59.785,60.334,60.605,60.409,59.899,59.277,54.502,51.754,50.206,49.995,47.807,47.376,46.239,44.981,45.629,43.567,44.518,46.937,48.208,48.685,48.271,47.602,46.934,45.083,46.526,46.009
Madagascar,MDG,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.56,88.621,88.601,88.57,88.568,88.578,88.691,88.795,88.886,88.951,88.991,89.06,89.224,89.17,89.118,89.037,89.082,89.11,89.124,89.125,89.114,89.094,89.07,89.044,89.004,88.955,88.693,88.458,88.251,88.043,87.252,87.531,88.097
Maldives,MDV,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.55,76.057,75.493,74.868,74.191,73.406,73.077,72.683,72.254,71.795,71.326,70.785,70.243,69.695,69.144,68.588,67.827,66.844,65.853,64.915,65.683,66.463,67.252,68.048,68.937,69.91,70.872,73.09,75.668,78.475,74.408,77.221,77.979
Middle East & North Africa,MEA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.63523589,76.40351525,76.09677901,76.29454322,76.01979011,75.46847821,74.9052054,74.61528859,74.22016906,74.43229562,73.88016653,73.04609308,72.47242879,72.49970489,72.53100495,72.50037664,72.29408057,72.00944761,71.64984353,71.73904546,72.21658554,71.79132429,71.77887174,72.2440683,71.75317107,71.63183545,71.57805965,71.19498277,71.43287145,71.64494458,69.88064303,70.39941115,70.87169079
Mexico,MEX,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.031,83.952,84.182,84.48,84.006,82.861,82.965,83.647,83.413,82.704,82.106,81.49,80.388,80.403,80.349,80.759,81.049,80.73,80.31,79.589,79.382,79.153,79.438,79.04,78.902,78.676,78.354,78.286,78.228,78.115,72.563,76.708,77.492
Marshall Islands,MHL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.82314616,80.65861024,80.48142405,80.20876014,80.03003746,79.97621092,79.86416974,79.85165395,79.77787018,79.89696107,79.81044708,79.34273469,78.86215969,78.40557724,78.073374,77.60524537,77.43302679,77.3190829,77.18411692,77.02434957,76.86617885,76.69674249,76.37784672,75.90149969,75.49018057,75.15160505,74.71526756,74.26965114,73.91088094,73.85210992,71.89394723,72.90440299,73.44385281
North Macedonia,MKD,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.145,68.414,68.107,67.83,67.547,67.212,66.859,66.208,65.778,65.377,64.21,64.041,63.847,65.695,65.351,65.005,66.275,66.203,67.686,68.526,68.646,67.618,67.47,67.36,68.018,67.476,67.657,67.73,67.532,66.168,65.376,65.548,65.613
Mali,MLI,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.033,80.092,80.108,80.091,80.037,79.944,80.001,79.989,79.935,79.876,79.831,79.89,79.942,79.991,80.029,80.057,80.226,80.351,80.444,80.509,80.544,80.725,80.84,80.902,80.922,79.749,80.001,80.249,80.111,79.927,80.948,80.575,80.54
Malta,MLT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.148,73.798,73.431,72.951,72.516,72.196,72.054,71.57,71.239,70.725,69.753,71.109,69.485,69.363,68.873,67.508,67.435,66.893,65.893,65.582,66.118,66.399,65.873,66.956,67.608,67.809,68.286,68.961,70.149,70.657,70.634,71.376,71.809
Myanmar,MMR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.825,83.85,83.748,83.686,83.602,83.523,83.449,83.385,83.316,83.162,82.946,82.754,82.534,82.258,81.965,81.648,81.32,80.999,80.703,80.388,80.099,79.937,79.716,79.453,79.199,78.972,77.886,76.757,76.65,75.094,75.996,,
Middle East & North Africa (excluding high income),MNA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.26544877,76.03599569,75.64732849,75.90525362,75.70098712,75.18112304,74.66780445,74.45914543,74.1032635,74.39229595,73.48860386,72.45314531,71.70832315,71.63107689,71.56965069,71.50946344,71.25344895,70.7887072,70.22278445,70.20488305,70.57292494,69.87145493,69.59474648,69.93532205,69.26073034,69.04064676,68.90609482,68.54077898,68.82883092,68.9495156,67.15596943,67.75941455,68.27017824
Montenegro,MNE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.996,57.233,57.357,57.394,57.267,57.097,56.954,56.862,56.688,57.059,56.941,56.92,56.872,56.802,56.652,56.507,56.229,56.018,55.811,55.985,55.904,55.813,57.022,56.955,59.632,60.212,61.91,62.348,64.436,65.385,60.742,62.932,64.045
Mongolia,MNG,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.412,64.838,65.261,65.418,65.369,65.165,65.113,64.999,64.906,64.823,64.812,64.729,64.582,64.351,64.388,64.425,64.462,64.498,62.93,63.339,64.676,66.416,65.873,65.326,65.999,65.962,64.848,65.478,67.346,70.472,68.605,66.565,67.033
Northern Mariana Islands,MNP,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.016,81.548,81.158,80.855,80.61,80.384,80.481,80.525,80.475,80.427,80.382,80.341,80.304,80.269,80.237,80.208,80.182,80.158,80.137,80.119,80.104,80.091,80.082,80.074,80.068,80.065,79.923,79.749,79.551,79.342,78.588,78.52,78.768
Mauritania,MRT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.282,67.855,67.42,66.984,66.552,66.123,65.696,65.266,64.834,64.4,63.963,63.705,63.492,63.27,63.043,62.811,62.572,62.324,62.077,61.842,61.62,61.412,61.215,60.506,59.747,58.984,58.217,57.448,57.273,57.08,56.525,56.338,56.616
Mauritius,MUS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.234,80.91,80.679,80.537,80.382,80.132,79.807,79.484,79.145,78.777,78.395,78.246,78.037,79.325,77.335,76.762,76.014,75.391,74.655,74.448,74.439,73.717,73.86,74,74.291,73.879,73.443,73.611,72.484,72.607,71.488,71.473,71.742
Malawi,MWI,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.331,82.508,82.541,82.486,82.449,82.511,82.718,82.946,83.178,83.356,83.445,83.627,83.707,83.717,83.713,83.726,82.933,82.107,81.248,80.353,79.425,78.461,77.495,76.5,75.479,74.43,73.355,72.253,71.947,71.609,73.905,72.586,72.408
Malaysia,MYS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.475,79.39,79.277,79.097,78.941,78.765,78.579,78.48,78.934,78.87,78.598,78.502,78.19,77.851,77.487,77.203,76.957,76.746,76.303,76.257,76.319,77.149,77.928,78.328,78.006,78.085,77.735,77.653,78.067,78.634,78.331,78.161,78.679
North America,NAC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.9055133,74.33669457,74.25154098,73.85690778,73.50295271,73.37190812,73.3349779,73.39117819,73.24235767,73.20467646,73.27377705,72.8628218,72.56737754,72.06017982,71.89357766,71.86194454,71.91467795,71.68156092,71.51183196,70.54185799,69.84825236,69.38444466,69.31561336,69.01045363,68.63028717,68.59241989,68.69555953,68.59990101,68.57355529,68.72119666,67.27775232,67.31793167,67.68064522
Namibia,NAM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.475,63.313,63.111,62.879,62.629,62.025,61.418,60.808,61.108,61.407,61.706,61.767,61.825,61.883,61.941,61.999,62.058,62.118,62.178,62.238,62.298,62.357,62.415,65.143,64.814,65.35,65.886,64.306,62.703,62.7,62.098,62.132,62.449
New Caledonia,NCL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.036,70.987,71.214,71.454,71.595,71.579,71.858,72.027,72.419,72.539,72.542,72.472,72.289,71.919,71.525,71.276,70.93,70.527,70.33,70.07,69.646,69.381,69.256,69.125,68.965,67.676,66.354,65.007,63.596,62.107,61.987,61.551,61.3
Niger,NER,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.462,89.477,89.43,89.343,89.232,89.106,89.144,89.155,89.159,89.172,89.189,89.349,89.466,89.557,89.638,89.711,89.89,90.018,90.108,90.166,90.196,90.277,88.64,86.814,84.789,84.744,84.736,84.696,84.629,84.543,83.738,83.724,84.185
Nigeria,NGA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.977,64.932,64.82,64.65,64.436,64.19,64.11,63.982,63.826,63.661,63.504,63.544,63.563,63.57,63.572,63.574,63.71,63.806,63.874,63.923,63.958,64.051,61.508,58.901,60.038,61.168,62.29,63.403,64.507,65.602,64.975,65.06,65.539
Nicaragua,NIC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.842,84.706,84.564,84.424,84.221,83.957,84.728,85.499,86.256,86.113,85.967,85.813,85.65,85.48,85.301,85.11,84.906,84.694,84.474,84.247,84.015,83.778,83.536,83.291,83.042,82.872,82.724,82.607,82.709,82.828,81.556,83.129,83.612
Netherlands,NLD,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.85,71.027,70.376,70.15,70.475,70.474,70.483,71.587,72.253,72.225,73.232,73.555,74.171,73.292,73.125,71.5,71.271,71.924,72.516,72.308,71.178,70.504,70.89,70.828,70.503,70.124,69.653,69.366,69.578,69.873,69.328,69.86,71.047
Norway,NOR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.397,69.107,69.203,68.734,69.143,69.062,70.567,72.225,72.851,72.352,72.946,72.701,72.194,71.084,70.654,70.539,70.5,70.857,71.754,70.346,69.586,68.764,69.065,68.518,68.15,68.429,67.88,66.886,67.308,67.341,66.912,67.998,66.729
Nepal,NPL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.38,61.144,60.922,60.735,60.592,60.5,60.484,60.496,60.519,60.529,60.509,60.506,60.481,60.42,60.298,60.093,59.783,59.474,59.15,58.792,58.365,57.898,57.359,56.734,56.045,55.315,54.78,54.361,54.108,54.037,53.46,52.776,53.11
Nauru,NRU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.288,73.885,73.223,73.202,73.665,74.138,74.483,74.308,73.566,73.432,73.559,73.816,74.524,73.759,74.486,75.033,75.542,75.534,75.043,74.385,74.09,74.174,73.492,73.434,74.339,74.454,75.572,76.554,76.279,75.454,75.463,75.609,75.487
OECD members,OED,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.76979823,73.67006273,73.36042801,72.95952541,72.68073457,72.34905416,72.26551052,72.23229617,72.08388713,71.85810427,71.63657637,71.24969167,70.9292461,70.67661861,70.395425,70.52894194,70.46513264,70.34258826,70.27608889,69.78879934,69.48552706,69.34648367,69.31737371,69.11390032,69.01369955,68.96156754,69.0270129,69.0618069,69.12321687,69.10255788,67.44448709,68.07252856,68.51684628
Oman,OMN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.213,77.644,77.981,78.386,78.413,77.932,77.497,76.903,76.519,76.336,75.946,75.808,76.127,76.647,76.918,76.924,77.172,77.718,78.553,79.629,80.823,82.199,83.95,85.608,86.726,87.398,87.888,88.234,88.495,88.697,83.961,84.764,86.527
